text,airline_sentiment
"['drop', 'fee', '150', '300rt', 'make', 'sense', 'eu', 'airline', 'charge', '0', 'charge', 'reasonable', '50']",negative
"['understand', 'still', 'able', 'view', 'reservation', 'online']",negative
"['another', 'fiasco', 'national', 'forever', 'jet', 'gate', '805am', 'flight', 'rd']",negative
"['good', 'know', 'phone', 'customer', 'service', 'still', 'impaired', 'due', 'bad', 'weather', 'week', 'ago', 'jetblueanyone']",negative
"['ok', 'day', '11', 'trying', 'book', 'flight', '4', 'ur', 'system', 'still', 'say', 'due', 'weathercall', 'back', 'late', 'flight', 'outofbusiness']",negative
"['thanks', 'ruining', 'vacation', 'best', 'could', 'done', 'without']",negative
"['honeymoon', 'delayed', 'day', 'gas', 'cap', 'screwed', 'flight', '1801', 'frustrating']",negative
"['policy', 'need', 'serious', 'revision', 'baby', 'fortunately', 'choice', 'choose']",negative
"['still', 'ignoring', 'question', 'airway', 'consistently', 'providing', 'poor', 'customer', 'service']",negative
"['hotel', 'still', 'work', 'folder', 'business', 'casual', 'clothes', 'worst']",negative
"['oh', 'got', 'right', 'agent', 'kept', 'putting', 'hold', 'still', 'fix', 'problem']",negative
"['flight', 'booking', 'problem', 'event', 'flying', 'attend', 'waiting', 'detay', 'driver', 'still', 'tarmac']",negative
"['baggage', 'team', 'recording', 'tell', 'bag', 'still', 'found', 'delayed', 'baggage', 'link', 'web', 'conveniently', 'working', 'worst']",negative
"['trying', 'week', 'use']",negative
"['give', 'free', 'baggage', 'mess']",negative
"['gate', 'traffic', 'dca', 'flight', 'arrived', '20', 'earlyconnecting', 'flight', '2139', 'leaving', '23', 'minute', 'several', 'u', 'stuck', 'hold', 'plane']",negative
"['really', 'feel', 'like', 'company', 'need', 'evaluate', 'policy', 'amp', 'realize', 'transfer', 'possible', 'ticket']",negative
"['know', 'probably', 'way', 'get', 'cheaper', 'airdate', 'ticket', 'flight', 'leaving', 'hour', 'folded', 'hand']",neutral
"['seriously', 'see', 'spent', '2', 'day', 'multiple', 'hour', 'hold', 'hang', 'hour']",negative
"['waiting', 'flight', 'right', 'thanks']",positive
"['add', 'tsa', 'pre', 'number', 'existing', 'reservation']",neutral
"['please', 'someone', 'call', '781', '879', '4505']",neutral
"['back', 'gate', 'opposite', 'wheel', 'im', 'sure', 'well', 'get', 'there', 'eventually', 'thanks']",positive
"['r', 'aware', 'wait', 'time', 'talk', 'sale', 'agent', 'always', '3060', 'minute', 'unacceptable', 'least', 'employ', 'call', 'back', 'feature']",negative
"['amp', '1', 'flight', 'cancelled', 'lighted', 'yesterday', 'delay', 'today', 'robbed', 'daughter', '2', 'day', 'grandparent', 'thanks']",neutral
"['1729', 'connecting', 'charlotte', 'houston', 'mechanical', 'issue', 'determined', 'qd', 'take', 'checked', 'bag']",negative
"['dm', 'please', 'regard', 'update', 'lost', 'bag', 'please']",negative
"['need', 'retain', 'u', '3837', 'lead', 'flight', 'attendant', 'gate', 'agent', 'arrival', 'me', '223', 'horrible', 'attitude', 'toward', 'helping', 'customer']",negative
"['youre', 'batting', '1000', 'every', 'flight', 'ive', 'taken', 'delayed', 'worst', 'airline', 'ever']",negative
"['know', 'customer', 'service', 'thank', 'starting', '2', 'week', 'away', 'amazing', 'note', 'thank', 'caput']",positive
"['updating', 'flight', 'statusdelays']",negative
"['also', 'saying', 'lt', 'flight', 'delayed', 'showing', 'system', 'make', 'impossible', 'figure']",negative
"['note', 'announced', 'headed', 'back', 'gate']",negative
"['pretty', 'sure', 'actually', 'take', '710']",negative
"['well', 'horrible', 'flaw', 'system', '2', 'hour', 'past', 'day', 'wasted', 'got', 'job', 'amp', 'family', 'crazy']",negative
"['5203', 'sitting', '20', 'foot', 'open', 'gate']",negative
"['wasted', 'another', 'hour', 'life', 'hold', 'insanity', 'another', 'way', 'use', 'voucher', 'payment', 'online']",negative
"['wrong', 'plane', 'flt', '581']",negative
"['two', 'broken', 'airplane', 'two', 'day', 'late', 'flight', 'stranded', 'funeral', 'missing', 'last', 'semester', 'college', 'thumb']",negative
"['day', '3', 'amp', 'still', 'luggage', 'chad', 'statusawaiting', 'agent', 'driver', 'since', 'yes', '1015am']",negative
"['flight', '830', 'lt', 'phl', '1st', 'listsomeone', 'else', 'got', 'spot', 'rude', 'employee', 'coach', 'would', 'give', 'id', 'said', 'cute', 'red', 'head']",negative
"['asked', 'needed', 'take', 'yellow', 'tag', 'said', 'told', 'expect', 'personal', 'apology', 'unacceptable']",negative
"['since', 'jan', '22', '10', 'flight', 'disrespect', 'lt', 'flt', '2063', '250pm', '18feb', 'dca', 'asked', 'herb', 'question']",negative
"['nah', 'flight', 'next', 'week', 'inside', 'chairman', '7day', 'window', 'still', 'released', 'last', 'open', 'first', 'seat']",negative
"['flight', '1946', 'lt', 'morning', 'showing', 'head', 'airport']",neutral
"['hold', '41min', 'trying', 'change', 'reservation']",negative
"['uk', 'citizen', 'uk', 'number', 'could', 'try']",neutral
"['spent', '35', 'hour', 'got', 'nowhere', 'entire', 'experience', 'epicfail']",negative
"['changing', 'flight', 'explanation', 'still', 'confirmation', 'disappointed', 'service']",negative
"['note', 'yet']",negative
"['make', 'sure', 'never', 'use', 'incompetent', 'airline', 'luggage', 'delivery', '24', 'hour']",negative
"['flight', 'cancelled', 'lighted', 'saturday', 'luggage', 'airport', 'today', 'supposed', 'delivered', 'pathetic']",negative
"['thank', 'allowing', 'spend', 'money', 'vacation', 'buying', 'thing', 'already', 'bought']",negative
"['thanks', 'much', 'ruining', 'vacation', 'really', 'could', 'done', 'without']",negative
"['like', 'trying', 'leave', 'earlier', 'fun', 'want', 'get', 'stuck', 'dc', 'bad', 'weather', 'rd']",negative
"['flexibility', 'part', 'would', 'nice', 'love', 'flexible', 'amp', 'trying', 'take']",negative
"['excited', 'flying', 'syracuse', 'interview', 'dallas', 'friday', 'fa', 'position', 'goal', 'amp', 'dream', 'mine']",positive
"['thank', 'reaching', 'hopefully', 'request', 'fixed', 'remain', 'loyal', 'customer']",negative
"['take', '6', 'day', 'respond', 'already', 'open', 'case']",negative
"['great', 'crew', 'flight', '504', 'phx', 'yr', 'tonight', 'friendly', 'efficient', 'awesome', 'job']",positive
"['people', 'going', 'answer', 'call']",negative
"['pilot', 'forgets', 'show', 'work', 'ricky', 'j', 'gate', 'agent', 'give', 'customer', 'attitude', 'usairwaysfail']",negative
"['make', 'reservation', 'well', 'make', 'excuse', 'usairwaysfail']",negative
"['thank', 'empathy', 'story', 'luggage', 'thank', 'reaching']",positive
"['utterly', 'unreliable', 'schedule', 'pilot', 'us624', 'flight', 'seattle', 'flight', 'delayed', 'usairwaysfail']",negative
"['yes', 'valuable', 'time', 'lost']",negative
"['like', 'lied', 'bad', 'weather', 'dc', 'md', 'va', 'stuck', 'ca', 'day', 'home', 'owe']",negative
"['yes', 'landed', '1140am', 'take', 'another', '12', 'hour', 'go', '40', 'min', 'drive', 'assured', 'would']",negative
"['disappointment', 'bag', 'arrived', 'kept', '12', 'hr', 'without', 'option', 'iah']",negative
"['can', 'not', 'get', 'back', 'lost', 'time']",negative
"['flt', '1820', '2row', 'could', 'extended', 'courtesy', 'waiting', '2min', '4', '10', 'u', 'gate', 'closed', 'r', 'face', 'ur', 'fired']",negative
"['thanks', 'however', 'feel', 'like', 'system', 'failed', 'solution']",negative
"['bag', 'landed', '1', 'day', 'late', 'flight', 'san', 'francisco', 'airport', '1140am', '1001pm', 'still', 'flight', '719', '22214']",negative
"['thanks', 'much', 'got', 'thru', 'phone', 'amp', 'everything', 'fine', 'love', 'website', 'amp', 'app', 'thanks', 'working']",positive
"['thanks', 'nothing', 'bought', 'two', 'six', 'disney', 'friend', 'can', 'not', 'go', 'eat', '400', 'plus', '600', 'new', '1']",negative
"['hi', 'lga', 'luggage', 'lt', 'told', 'come', 'back', 'tomorrow', 'collect', 'guy', 'want', 'cover', 'taxi', 'fare']",negative
"['instead', 'fair', 'treatment', 'got', 'nasty', 'letter', 'lady', 'senior', 'management', 'illness', 'forfeit', 'mile', 'like', 'death']",negative
"['year', 'ago', 'lost', '50000', 'mile', 'bc', 'physically', 'unable', 'fly', 'period', 'submitted', 'doctor', 'note']",negative
"['never', 'treated', 'badly']",negative
"['glad', 'airline', 'going', 'swallowed', 'american', 'american', 'always', 'pick', 'phone', 'solves', 'problem']",negative
"['three', 'month', 'mile', 'credited', 'one', 'going', 'read', 'email', 'sent']",negative
"['email', 'get', 'canned', 'response', 'take', '10', 'day', 'mileage', 'get', 'credited', 'three', 'month', 'mile']",negative
"['tweet', 'get', 'response', 'email', 'desc']",neutral
"['helpcomplaint', 'form', 'website', 'used', 'matter', 'applies', 'actual', 'ticket', 'flight']",neutral
"['one', 'pick', 'phone', 'day', 'opportunity', 'leave', 'voicemail']",negative
"['instead', 'mile', 'credited', 'account', 'open', 'request', 'merge', 'account', 'denied']",negative
"['12', 'hr', 'early', 'send', 'email', 'share', 'experience', 'want', 'blasting']",negative
"['open', 'credit', 'card', 'earn', '44000', 'mile', 'wont', 'credit', 'mile', 'account', 'restore', 'forfeited', 'mile']",negative
"['took', 'mile', 'account', 'told', 'could', 'restore', 'paying', '150', 'opening', 'credit', 'card']",negative
"['20748', 'mile', 'account', 'informed', 'would', 'forfeit', 'bc', '33', 'month', 'inactivity']",negative
"['automated', 'one', 'care', 'understand', 'problem']",negative
"['screwed', 'big', '1st', 'flight', '1hr', 'late', 'flight', 'made', '2nd', 'flight', 'csm', 'day', 'would', 'let', 'plane', '14']",negative
"['houston', 'hub', 'aa', 'employee', 'bag', 'made', 'pa', 'oops', 'problem']",negative
"['charged', 'card', '11', 'time', 'one', 'airline', 'ticket', 'card', 'security', 'hold']",negative
"['yet', 'see', 'shortly']",negative
"['flown', 'u', 'airway', 'least', 'five', 'time', 'every', 'single', 'time', 'like', 'action', 'speak', 'louder', 'word']",negative
"['flight', 'hm', 'delayed', '5hrs', 'connect', 'flat', 'left', 'u', 'lt', 'motel']",negative
"['membership', 'privilege', 'anymore', 'son', 'army', 'short', 'window', 'see', 'help']",negative
"['honestly', 'quickly', 'possible', 'hold', 'sine', '950pm', 'everyone', 'answer', 'send', 'someone', 'else']",negative
"['done', 'process', 'initiated', 'saturday', 'morning', 'can', 'not', 'get', 'info', 'website', 'issue', 'amp', 'inadequate', 'phone', 'coverage', '2', 'get', 'update']",negative
"['yay', 'glitch', 'tracking', 'system', 'bag', 'made', 'destination', 'laguardia', 'like', 'app', 'said']",negative
"['really', 'one', 'book', 'dividend', 'mile', 'travel', 'literally', 'hold', 'since', '950pm', '11', 'happy', 'face', 'smiley', '0pm', 'excuse']",negative
"['yeah', 'know', 'get', 'money', 'back', 'overtime', 'fly', 'something', 'bad', 'happens']",negative
"['grace', 'god', 'made', 'power', 'hope', 'make', 'flight']",positive
"['everyone', 'sorry', 'need', 'meeting', 'tomorrow', '140', 'chara', 'nearly', 'enough', 'highlight', 'shortcoming']",negative
"['worst', 'pay', '200', 'take', 'first', 'flight', 'round', 'trip', 'otherwise', 'cancelled', 'flight', 'whole', 'flight']",negative
"['important', 'wait', 'hold', 'get', 'hung', 'computer', 'disappointed']",negative
"['thank', 'will', 'write', 'call', 'travel', 'agency']",neutral
"['terrible', 'service']",negative
"['disgusted', 'poor', 'customer', 'service', 'wrongfully', 'remove', 'gt', '65000', 'mile', 'dividend', 'mile', 'live', 'person']",negative
"['please', 'hold', 'flight', 'u', '639', 'phoenix', 'weary', 'traveler', 'stuck', 'another', 'flight', 'tarmac', 'issue']",negative
"['live', 'person', 'speak', 'day', 'dividend', 'mile', 'wrongfully', 'took', '65000', 'mile', 'account']",negative
"['frustration', 'result', 'multiple', 'experience', 'late', 'slightly', 'currently', 'lost', 'luggage', 'want', 'talk', 'real', 'person']",negative
"['just', 'svc', 'mean', 'nothing', 'disappointed', 'trying', 'since', '730a', 'speak', 'human', 'get', 'bad', 'weather', 'bad', 'service', 'socialtantrum']",negative
"['yes', 'pay', 'another', 'flight', 'get', 'tomorrow', 'since', 'anymore', 'tonightnot', 'fun']",negative
"['well', 'problem', 'considering', 'need', 'book', 'flight', 'tonight', 'weekend', 'anything']",negative
"['bought', 'mc', 'care', 'jfk', 'agency', 'delta', 'airway', 'delta', 'refund', 'money', 'airway', 'doesnt', 'accept', 'refund']",neutral
"['fault', 'bought', 'online', 'get', 'twice', 'buy', 'twice', 'fault', 'bought', 'ticket', 'jfk', 'mccain', 'airway']",negative
"['us1799', 'cltgtsfo', 'first', 'desert', 'snack', 'basket', 'incoming', 'time', 'whats']",negative
['thank'],neutral
"['trans', 'held', '1518', 'min', 'b4', 'agent', 'answered', 'helped', 'time', 'got', 'person', 'fare', 'would', 'seen', 'gone', 'get', 'sup']",negative
"['actual', 'worst', 'zero', 'respect', 'passenger', 'officially', 'done', 'flying']",negative
"['worst', 'customer', 'service', 'line', 'called', '8', 'time', 'today', 'able', 'talk', 'real', 'human']",negative
"['issue', 'someone', 'finally', 'helped', 'phone', 'there', 'website', 'error', 'let', 'process', 'request', 'smh']",negative
"['say', 'call', 'travel', 'agency', 'say', 'cant', 'refund', 'airway', 'didnt', 'accept']",negative
"['f', 'hate']",negative
"['travel', 'agency', 'said', 'airway', 'accept', 'refund', 'money', 'dont', 'understand', 'dont', 'refund']",negative
"['yes', 'amp', 'already', 'spent', '1k', 'card', 'amp', 'paid', '89', 'annual', 'fee', '50k', 'mile', 'shown', 'want', 'fly', 'au', 'gt', 'atl']",negative
"['use', 'skyscanner', 'travel', 'agency', 'called', 'said', 'call', 'travel', 'agency']",negative
"['finally', 'spoke', 'someone', 'email', 'refund', 'dept', 'love', 'guy', '6', 'hour', 'line', 'told', 'dice', 'suck']",negative
"['yes', 'delta']",neutral
"['well', 'thought', 'hour', 'ago', 'found', 'seat']",negative
"['flight', '2046', 'bolt', '222', 'awful', 'experience', 'exit', 'row', 'seat', 'narrow', 'could', 'move', 'leg', 'unacceptable']",negative
"['yes', 'answered', 'put', 'back', 'hold', 'check', 'request', '50', 'min', 'late', 'flight', 'nothing']",negative
"['good', 'hold', 'hour']",negative
"['enpedia', 'reserved', 'ticket', '2', 'saw', 'flight', 'issued', '1', 'responsivethoughts']",neutral
"['worry', 'flight', 'attendant', 'took', 'care']",positive
"['thanks', 'getting', 'back', 'called', 'number', 'earlier', 'option', 'leave', 'vm', 'ring', 'busy', 'tone']",neutral
"['hold', 'hour', 'well', 'customer', 'service', 'department', 'weak']",negative
"['53', 'minute', 'hold', 'reservation']",negative
"['breastfeeding', 'comma', 'watching', 'story', 'country', 'better', 'work', 'faster', 'response', 'happy', 'face', 'smiley']",negative
"['dividendrewards', 'urgently', 'need', 'speak', 'c', 'rep', '50k', 'mile', 'havent', 'shown', 'amp', 'fulfilled', 're', 'flight', 'booking', 'problem', 'flight', 'today']",negative
"['hold', 'hour', 'bc', 'cc', 'mile', 'showing', 'mediocre', 'combo', 'cc', 'amp', 'airline', 'switchingboth']",negative
"['premium', 'dividendmiles', 'cardholder', 'unacceptable', '4', 'hangul', 'customerservice', 'call', 'twice', 'putting', 'hold']",negative
"['bought', 'ticket', 'flight', 'twice', 'dont', 'refund', 'money', 'big', 'problem', 'company', 'refund', 'money', 'dont', 'pay', 'back']",negative
"['beyond', 'ridiculous', 'steering', 'problem', 'delay', 'u', 'neveragain', 'wonder', 'sell']",negative
"['hi', 'im', 'trying', 'speak', 'someone', 'book', 'travel', 'minor', 'phone', 'keep', 'disconnecting', 'please', 'advise', 'website', 'wont', 'allow']",negative
"['pre', 'schooner', 'develop', 'app', 'thing', 'crash', 'every', 'single', 'time']",negative
"['bad', 'weather', 'excuse', 'following', 'established', 'luggage', 'procedure', 'noclothesnoinfo']",negative
"['hold', 'going', '40', 'minute', 'spending', '10', 'hour', 'delayed', 'denver', 'cause', 'broken', 'plane', 'thanks', 'guy']",negative
"['failingyourcustomer', 'one', 'one']",negative
"['look', 'like', 'long', 'trip', 'cancer', 'philly', '9', 'hour', 'late', 'flight', 'seriously']",negative
"['yet', 'another', 'delaymissed', 'connectionand', 'customer', 'service', 'attitude', 'wow']",negative
"['122322', 'unusable', 'fund', 'book', 'usairwaysfailscustomers']",negative
"['bring', 'guinea', 'pig', 'small', 'pet', 'carrier', 'onboard', 'flight']",positive
"['service', 'good', 'luck', 'trying', 'reach', 'human', 'twice', 'sat', 'hold', '50', 'min', 'neveragain']",negative
"['every', 'single', 'time', 'fly', 'guy', 'delayed', 'least', '30', 'minute', 'every', 'time', 'flight', '5612', 'lt', 'nola']",negative
"['ok', 'flight', 'attendant', 'talk', 'nasty', 'passenger', 'go', 'get', 'drink', 'restroom', 'shocked', 'listening']",negative
"['good', 'work', 'flight', '1798', 'crew', 'chairman', 'recognition', 'even', 'coach', 'many', 'missedupgrades', 'late', 'slightly']",positive
"['changed', 'flight', '6', 'time', '1', 'trip', 'bumped', 'amp', 'great', 'experience', 'never', 'flying', 'u', 'air', 'never']",negative
"['can', 'not', 'wait', 'never', 'fly', 'always', 'delayed', 'always', 'lose', 'bag', 'rule', 'people', 'planet', 'southwest', 'best']",negative
"['sent', 'email', 'customerrelations', 'work']",neutral
"['sat', 'ramp', '45', 'min', 'missed', 'connection', 'one', 'seems', 'concerned', 'airway']",negative
"['difficult', 'work', 'baggage', 'claim', 'answer', 'phone']",negative
"['lost', 'id', 'plane', 'trouble', 'finding', 'contact', 'lost', 'found', 'cleveland', 'hopkins', 'airport', 'please', 'help']",negative
